120
20
20
-2.000000 9.000000 -4.000000 2.000000 -1.000000 8.000000 5.000000 -3.000000 9.000000 -8.000000 3.000000 6.000000 2.000000 7.000000 1.000000 -3.000000 -8.000000 -10.000000 -6.000000 -8.000000 
92.000000 -142.000000 -142.000000 6.000000 30.000000 -178.000000 -193.000000 111.000000 196.000000 152.000000 41.000000 -86.000000 160.000000 -112.000000 -126.000000 -133.000000 166.000000 24.000000 152.000000 142.000000 
9.000000 -3.000000 -1.000000 5.000000 2.000000 6.000000 1.000000 -8.000000 3.000000 3.000000 2.000000 -9.000000 2.000000 10.000000 4.000000 -7.000000 8.000000 1.000000 3.000000 6.000000 
-170.000000 -99.000000 34.000000 -62.000000 195.000000 -38.000000 53.000000 -128.000000 33.000000 134.000000 -129.000000 -75.000000 193.000000 -70.000000 132.000000 23.000000 -47.000000 139.000000 -66.000000 -124.000000 
18.000000 0.000000 13.000000 0.000000 8.000000 0.000000 16.000000 0.000000 7.000000 0.000000 16.000000 9.000000 5.000000 0.000000 20.000000 12.000000 8.000000 0.000000 0.000000 0.000000 
0.000000 2.000000 15.000000 0.000000 0.000000 3.000000 11.000000 20.000000 0.000000 20.000000 0.000000 6.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.000000 17.000000 12.000000 
15.000000 7.000000 0.000000 0.000000 0.000000 0.000000 14.000000 8.000000 13.000000 -1.000000 9.000000 0.000000 0.000000 0.000000 20.000000 14.000000 9.000000 12.000000 0.000000 0.000000 
0.000000 17.000000 18.000000 20.000000 0.000000 0.000000 3.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3.000000 20.000000 0.000000 4.000000 0.000000 
0.000000 16.000000 0.000000 0.000000 0.000000 0.000000 7.000000 10.000000 0.000000 1.000000 20.000000 20.000000 11.000000 0.000000 0.000000 8.000000 0.000000 3.000000 0.000000 11.000000 
19.000000 0.000000 18.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.000000 1.000000 19.000000 0.000000 15.000000 0.000000 9.000000 5.000000 20.000000 0.000000 11.000000 18.000000 
9.000000 8.000000 5.000000 3.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.000000 0.000000 0.000000 20.000000 8.000000 0.000000 0.000000 0.000000 
19.000000 15.000000 0.000000 0.000000 -1.000000 8.000000 0.000000 0.000000 0.000000 17.000000 16.000000 0.000000 0.000000 6.000000 5.000000 0.000000 0.000000 14.000000 11.000000 0.000000 
0.000000 0.000000 14.000000 12.000000 0.000000 6.000000 17.000000 0.000000 10.000000 0.000000 18.000000 0.000000 10.000000 0.000000 11.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
15.000000 3.000000 0.000000 0.000000 0.000000 14.000000 17.000000 0.000000 0.000000 15.000000 0.000000 5.000000 0.000000 17.000000 0.000000 0.000000 0.000000 17.000000 0.000000 0.000000 
11.000000 17.000000 10.000000 0.000000 0.000000 0.000000 0.000000 9.000000 0.000000 9.000000 0.000000 0.000000 14.000000 2.000000 0.000000 1.000000 0.000000 0.000000 0.000000 3.000000 
0.000000 0.000000 11.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3.000000 9.000000 0.000000 -1.000000 0.000000 0.000000 0.000000 16.000000 9.000000 
