120
20
20
-8.000000 6.000000 8.000000 10.000000 -1.000000 8.000000 -8.000000 -5.000000 10.000000 8.000000 -2.000000 4.000000 -10.000000 -0.000000 -4.000000 9.000000 -4.000000 5.000000 10.000000 -2.000000 
85.000000 127.000000 114.000000 99.000000 160.000000 -30.000000 -157.000000 -89.000000 -1.000000 104.000000 23.000000 42.000000 79.000000 -74.000000 73.000000 -145.000000 -98.000000 -84.000000 -51.000000 -163.000000 
2.000000 1.000000 -10.000000 -3.000000 -0.000000 -4.000000 -4.000000 -6.000000 -8.000000 6.000000 -7.000000 -5.000000 4.000000 -7.000000 -4.000000 -8.000000 -9.000000 -1.000000 -2.000000 -9.000000 
-116.000000 -171.000000 190.000000 92.000000 -89.000000 -166.000000 188.000000 106.000000 49.000000 -153.000000 -68.000000 -66.000000 175.000000 -154.000000 160.000000 134.000000 -56.000000 131.000000 173.000000 70.000000 
9.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 20.000000 0.000000 3.000000 0.000000 0.000000 6.000000 0.000000 0.000000 0.000000 9.000000 0.000000 0.000000 0.000000 
3.000000 18.000000 0.000000 3.000000 0.000000 0.000000 3.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.000000 9.000000 0.000000 0.000000 15.000000 8.000000 0.000000 
9.000000 1.000000 0.000000 0.000000 2.000000 13.000000 11.000000 11.000000 0.000000 0.000000 0.000000 9.000000 0.000000 15.000000 3.000000 11.000000 6.000000 0.000000 0.000000 15.000000 
1.000000 0.000000 14.000000 1.000000 0.000000 17.000000 15.000000 0.000000 0.000000 17.000000 0.000000 0.000000 0.000000 7.000000 0.000000 -1.000000 0.000000 16.000000 0.000000 0.000000 
0.000000 15.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 6.000000 0.000000 0.000000 9.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 9.000000 6.000000 6.000000 0.000000 0.000000 0.000000 16.000000 0.000000 0.000000 0.000000 0.000000 20.000000 13.000000 0.000000 20.000000 5.000000 12.000000 3.000000 
0.000000 0.000000 18.000000 0.000000 9.000000 5.000000 7.000000 0.000000 2.000000 0.000000 0.000000 20.000000 0.000000 0.000000 15.000000 11.000000 3.000000 8.000000 0.000000 0.000000 
0.000000 4.000000 0.000000 0.000000 0.000000 0.000000 18.000000 0.000000 0.000000 18.000000 0.000000 0.000000 8.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000 15.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 17.000000 -1.000000 3.000000 17.000000 11.000000 8.000000 0.000000 8.000000 0.000000 0.000000 0.000000 0.000000 20.000000 9.000000 
0.000000 0.000000 6.000000 0.000000 3.000000 20.000000 -1.000000 10.000000 0.000000 0.000000 0.000000 0.000000 5.000000 13.000000 0.000000 0.000000 0.000000 0.000000 7.000000 9.000000 
3.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.000000 0.000000 0.000000 0.000000 0.000000 2.000000 14.000000 0.000000 0.000000 0.000000 8.000000 2.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 19.000000 5.000000 5.000000 0.000000 13.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.000000 4.000000 15.000000 0.000000 16.000000 
0.000000 0.000000 0.000000 15.000000 0.000000 18.000000 0.000000 16.000000 0.000000 0.000000 8.000000 0.000000 0.000000 17.000000 0.000000 0.000000 8.000000 0.000000 3.000000 0.000000 
1.000000 0.000000 -1.000000 2.000000 5.000000 2.000000 0.000000 18.000000 0.000000 0.000000 2.000000 0.000000 18.000000 8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
