100
30
10
-8.370000 5.270000 -9.130000 -4.180000 -8.190000 -0.790000 -9.940000 0.720000 -0.530000 9.300000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
-119.120000 172.070000 -157.130000 -8.270000 198.300000 -118.300000 131.090000 122.390000 -97.040000 -6.410000 
-6.900000 -2.090000 0.600000 -1.580000 9.670000 8.770000 -2.310000 -2.070000 4.030000 5.640000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
-148.620000 101.670000 -183.990000 155.730000 -96.110000 -2.570000 -112.360000 10.030000 62.030000 192.930000 
15.480000 8.530000 16.220000 -0.700000 13.330000 -0.110000 8.420000 8.890000 12.580000 11.440000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
11.680000 14.090000 9.120000 1.320000 9.150000 0.800000 -0.010000 2.930000 -0.040000 18.400000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
16.050000 18.940000 3.310000 8.760000 11.830000 17.450000 11.010000 16.210000 -0.820000 5.530000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
13.800000 18.420000 16.520000 10.510000 15.880000 10.780000 19.480000 7.320000 9.020000 7.910000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
13.550000 18.730000 18.850000 4.600000 6.650000 6.180000 9.880000 3.860000 15.170000 7.950000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
2.850000 18.530000 -0.920000 15.780000 10.440000 8.260000 8.320000 4.240000 0.770000 12.860000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
4.250000 17.510000 3.430000 1.470000 10.430000 17.730000 15.830000 11.930000 18.940000 18.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
19.380000 5.630000 12.020000 7.810000 1.410000 9.440000 2.160000 5.410000 4.890000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
4.220000 12.200000 11.890000 15.680000 8.820000 19.730000 6.920000 19.690000 9.630000 11.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
4.070000 8.160000 5.450000 5.210000 17.480000 15.170000 1.990000 -0.740000 -0.050000 3.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
17.250000 4.230000 2.440000 16.950000 5.460000 17.170000 17.340000 11.980000 12.350000 17.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
3.330000 15.900000 4.860000 1.340000 19.440000 13.680000 19.120000 10.750000 14.230000 9.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
3.880000 9.280000 4.470000 15.500000 6.110000 10.990000 17.910000 5.970000 14.830000 9.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
12.790000 10.110000 2.950000 1.350000 16.890000 3.970000 1.010000 14.020000 10.700000 5.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
3.060000 1.410000 13.800000 8.020000 0.250000 0.700000 9.140000 13.450000 8.750000 -0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
9.520000 9.330000 14.660000 17.570000 9.670000 8.760000 13.790000 1.400000 0.740000 1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
4.790000 0.600000 19.260000 7.790000 13.610000 2.410000 16.390000 2.350000 5.590000 1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
